"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","30/1099","217/9436",0.138248847926267,1.18700284716311,1.0118149126464,0.181365390379553,0.358537361328364,0.259329885848463,"3725/2948/4853/3265/408/775/10728/688/2353/5604/6774/3838/596/1869/5594/776/111/5291/5290/55584/2250/5295/7422/196/9586/2770/1576/2053/114/331",30
"Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","15/1099","100/9436",0.15,1.28789808917197,1.05080772926066,0.183166786410119,0.360017476737131,0.260400452549171,"1435/1604/1379/960/3566/3690/3589/3554/3553/4311/7037/952/3108/3569/948",15
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","9/1099","55/9436",0.163636363636364,1.40497973364215,1.09359109431131,0.184872309463196,0.361293313350931,0.261323264504367,"8613/259230/8879/55331/55512/9331/9334/3074/10558",9
"Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","11/1099","70/9436",0.157142857142857,1.34922656960874,1.0647413461726,0.186629160043708,0.362654390539478,0.262307730922676,"5599/79602/7132/32/10645/6774/6794/2181/10891/948/51422",11
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","23/1099","163/9436",0.141104294478528,1.2115196748857,0.989006942707872,0.191010327907467,0.369070803075445,0.26694871875263,"3725/3716/5599/355/3265/2353/7187/5604/6416/6774/596/1869/5594/5291/5290/3576/5295/1871/6885/3569/9586/2185/3439",23
"Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","6/1099","34/9436",0.176470588235294,1.51517422255526,1.09256770008627,0.19784375556513,0.38012676631053,0.274945491175668,"8945/406/6095/4862/23291/51422",6
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","11/1099","71/9436",0.154929577464789,1.33022337848749,1.0140234478041,0.199233428442489,0.380658282275593,0.275329936395089,"5599/3265/2353/5604/6774/9655/5594/5291/5290/5295/2309",11
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","24/1099","173/9436",0.138728323699422,1.19111962004344,0.921122499513619,0.208257448839866,0.395689152795745,0.286201757177594,"3716/355/7132/3458/4939/7187/5604/3838/71/3553/4599/7113/5594/5291/5290/3576/5295/3108/3459/3569/1021/8797/90865/3439",24
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","25/1099","182/9436",0.137362637362637,1.17939385455309,0.887244683309779,0.216948487502408,0.409924766441015,0.296498369078604,"3716/1520/3586/1379/4360/5599/23365/7132/3458/3687/64127/8844/535/596/805/3553/5594/817/815/3108/3459/3569/51606/8767/3439",25
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","13/1099","88/9436",0.147727272727273,1.26838448176028,0.91834165276392,0.220579667098903,0.414495857955081,0.29980463717896,"731/2152/1604/1379/7450/624/3687/5055/7035/7056/2149/5054/5327",13
"Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","4/1099","21/9436",0.19047619047619,1.63542614498028,1.0583503629235,0.222947540603861,0.416656059489184,0.301367109818277,"9469/113189/64131/29940",4
"Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","11/1099","73/9436",0.150684931506849,1.29377890236454,0.914827939791286,0.2255075386804,0.419149881677699,0.303170890102368,"8898/51763/3631/23236/5332/8897/5291/5290/9896/8871/8395",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","6/1099","36/9436",0.166666666666667,1.43099787685775,0.940648467068346,0.236762597101225,0.437690855181723,0.316581566536488,"2589/79623/114805/9334/55568/6482",6
"Organismal Systems","Sensory system","hsa04744","Phototransduction","5/1099","29/9436",0.172413793103448,1.48034263123215,0.94056639363797,0.243817220848847,0.448309083496268,0.324261725520538,"2782/5957/8787/805/2979",5
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","7/1099","44/9436",0.159090909090909,1.36595251881876,0.883358382807476,0.247330018772929,0.452336184065998,0.327174525255493,"5551/355/3458/3553/940/3107/3108",7
"Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","8/1099","52/9436",0.153846153846154,1.32092111709946,0.842501854009996,0.254839668050606,0.46359131102823,0.335315352698166,"3099/23236/5332/776/5291/5290/5295/346562",8
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","6/1099","37/9436",0.162162162162162,1.3923222585643,0.868096256975566,0.25703807079309,0.465116509054162,0.336418527632281,"6934/3265/5604/5594/5468/51426",6
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","15/1099","107/9436",0.14018691588785,1.2036430739925,0.769146174100562,0.260749393162057,0.469348907691702,0.339479819352262,"23235/3709/32/55671/5257/805/23236/5332/3708/10891/817/815/9586/51422/2776",15
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","7/1099","45/9436",0.155555555555556,1.33559801840057,0.819284280374291,0.265920538168478,0.475361795027284,0.343828937615918,"24/23457/4363/94160/23461/9429/154664",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","5/1099","30/9436",0.166666666666667,1.43099787685775,0.858416721080176,0.26686977966444,0.475361795027284,0.343828937615918,"55650/23556/80055/128869/84302",5
"Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","8/1099","53/9436",0.150943396226415,1.29599807715419,0.784550428934027,0.272092301453781,0.482153197394783,0.348741155394811,"26052/161/624/6546/23236/5332/491/2776",8
"Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","4/1099","23/9436",0.173913043478261,1.49321517585156,0.859807476871325,0.276283063913331,0.487055710610099,0.352287140638268,"4311/57486/4142/10159",4
"Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","41/1099","320/9436",0.128125,1.10007961783439,0.661276922673693,0.278677593130849,0.488757624875644,0.35351813433603,"4853/5743/3265/960/4193/10253/693210/23405/7057/90427/7168/5604/4363/6774/3690/10642/6093/596/5581/2744/659/1869/5594/7078/5155/27086/5291/5290/5156/5295/1946/406937/1871/7422/1021/23414/407030/406894/8434/3371/406956",41
"Cellular Processes","Transport and catabolism","hsa04142","Lysosome","18/1099","133/9436",0.135338345864662,1.16201331353862,0.683171769968688,0.284124255566959,0.495767833693367,0.358588614705883,"1520/1513/1521/23457/23431/23312/2588/535/22901/23335/256471/1519/3074/3482/10947/138050/51606/55353",18
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","21/1099","158/9436",0.132911392405063,1.14117552205112,0.649719138054038,0.292214175107545,0.505896567489285,0.365914722560732,"3265/79899/7481/7132/4040/5604/3480/220441/6794/8324/64900/5594/9681/5291/5290/5295/96459/6446/8321/51606/79109",21
"Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","9/1099","62/9436",0.145161290322581,1.24635298952127,0.70657148179689,0.292887486441165,0.505896567489285,0.365914722560732,"3265/3480/111/5291/5290/5295/2309/51422/114",9
"Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","11/1099","78/9436",0.141025641025641,1.21084435734117,0.678863816662018,0.296394949533467,0.509382275077617,0.368435933035519,"3725/3586/5599/2353/805/3553/5594/3576/3569/2770/23643",11
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","21/1099","160/9436",0.13125,1.12691082802548,0.587818427614483,0.312963122915257,0.534649144097385,0.386711446176933,"64115/9379/83700/2734/5797/10666/4099/940/1493/1002/3680/152404/9076/100506658/3107/3108/4897/29126/5789/84628/100288814",21
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","5/1099","32/9436",0.15625,1.34156050955414,0.70266970455179,0.314223619776533,0.534649144097385,0.386711446176933,"5095/54363/64902/2731/48",5
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","15/1099","112/9436",0.133928571428571,1.14990900818926,0.579429373481676,0.322343882203394,0.54575053323545,0.394741075131827,"3716/3586/5599/7132/3458/6774/3909/596/5594/3108/6885/3459/2770/23643/331",15
"Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","5/1099","33/9436",0.151515151515152,1.30090716077977,0.628667736150509,0.338308271359401,0.567433781402575,0.410424557185611,"8674/10228/6843/53407/8676",5
"Organismal Systems","Digestive system","hsa04970","Salivary secretion","13/1099","97/9436",0.134020618556701,1.15069932365881,0.541641435404845,0.338578490418546,0.567433781402575,0.410424557185611,"5592/3778/3709/6263/805/23236/5332/3708/491/111/952/114/2776",13
"Organismal Systems","Nervous system","hsa04727","GABAergic synapse","12/1099","89/9436",0.134831460674157,1.15766120375009,0.542561056093694,0.340144077121692,0.567433781402575,0.410424557185611,"2782/775/2567/10681/2744/5334/776/111/59345/2770/2783/114",12
"Metabolism","Amino acid metabolism","hsa00260","Glycine, serine and threonine metabolism","6/1099","41/9436",0.146341463414634,1.25648594065558,0.597546900434301,0.341787599324358,0.567433781402575,0.410424557185611,"26227/1610/51268/64902/669/2731",6
"Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","14/1099","106/9436",0.132075471698113,1.13399831750991,0.503705106666184,0.350264416471114,0.578697731560971,0.418571766441453,"5320/6262/3778/3709/5874/23236/5332/3708/491/111/952/8671/114/2776",14
"Human Diseases","Endocrine and metabolic disease","hsa04950","Maturity onset diabetes of the young","4/1099","26/9436",0.153846153846154,1.32092111709946,0.594915186344471,0.359174226532998,0.590565314780218,0.427155583174365,"2494/3087/5080/4825",4
"Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","12/1099","91/9436",0.131868131868132,1.13221810037097,0.460136679561256,0.369430361847762,0.604522410296337,0.437250743058293,"3725/118788/3265/2353/5604/25780/5594/5291/5290/55024/5295/4067",12
"Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","11/1099","83/9436",0.132530120481928,1.13790192617604,0.458140630373226,0.372291445436096,0.606303211138784,0.438538795375852,"1912/22955/84458/22992/4149/23269/7874/23466/3720/26053/54881",11
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","17/1099","134/9436",0.126865671641791,1.08926704059321,0.377850730749631,0.392097758679815,0.632725483617161,0.457650011234327,"5551/355/3265/5058/3458/5604/5594/5291/5290/5295/3107/2534/3459/8797/2185/3439/4068",17
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","20/1099","159/9436",0.125786163522013,1.07999839762849,0.369352437731332,0.3922157968621,0.632725483617161,0.457650011234327,"1520/4688/4360/79659/4973/84790/949/7057/535/3690/71/51143/7037/53407/3107/3108/948/1780/51606/10383",20
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","7/1099","52/9436",0.134615384615385,1.15580597746203,0.409031434465922,0.403098561691079,0.64722867651807,0.468140163070934,"26227/4548/191/64902/1036/27430/4507",7
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","5/1099","36/9436",0.138888888888889,1.19249823071479,0.420125423715255,0.410975990797324,0.656793405853668,0.475058326794743,"1638/3081/130/1644/7306",5
"Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","4/1099","28/9436",0.142857142857143,1.22656960873521,0.435910081923504,0.414542634782309,0.65941200509558,0.476952358256268,"5053/200895/5860/57016",4
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","14/1099","111/9436",0.126126126126126,1.08291731221668,0.319041503126217,0.418266585490825,0.66225542702714,0.479009003851578,"5599/5604/3480/5347/5594/111/5291/5290/132864/10393/5295/8379/2770/114",14
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","29/1099","238/9436",0.121848739495798,1.04619172509768,0.26204196987363,0.427046198932892,0.673040553156909,0.486809879938053,"731/3725/3716/8829/5599/4312/4314/7450/7132/4939/6235/2353/7187/6774/388524/3553/4599/7113/5594/6161/5291/5290/3576/5295/6228/6885/4142/3569/3439",29
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","25/1099","205/9436",0.121951219512195,1.04707161721299,0.2473868280207,0.434968351811216,0.682381542749705,0.493566212822963,"23352/3725/3716/9261/3265/4193/87/7187/7874/6774/6672/5594/5291/5922/5290/1739/3516/5295/8346/3107/8379/9586/1021/27044/4067",25
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","10/1099","79/9436",0.126582278481013,1.08683383052487,0.281383798618361,0.440632719750322,0.688111370568996,0.497710594286593,"26052/161/9152/6506/6857/535/339302/22999/51606/10497",10
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","9/1099","71/9436",0.126760563380282,1.08836458239885,0.27134286772264,0.447288202690692,0.69532984236462,0.50293171115939,"3265/5604/3099/2744/5594/5291/5290/5156/5295",9
"Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","17/1099","139/9436",0.122302158273381,1.05008477294597,0.215976546099282,0.453927301838152,0.697140060422963,0.504241040933814,"8945/3709/5527/5604/3480/5347/805/5594/3708/111/132864/817/10393/815/23291/8379/114",17
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","8/1099","63/9436",0.126984126984127,1.09028409665352,0.26104003616816,0.45456793413544,0.697140060422963,0.504241040933814,"5320/5743/10728/151056/6916/2053/5742/5730",8
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","8/1099","63/9436",0.126984126984127,1.09028409665352,0.26104003616816,0.45456793413544,0.697140060422963,0.504241040933814,"6118/2074/100533467/56655/7508/902/404672/7507",8
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","22/1099","182/9436",0.120879120879121,1.03786659200672,0.18728028625462,0.4604723430257,0.703042595155309,0.50851034121729,"3716/355/7132/3458/4939/6430/7187/3690/596/5452/3553/6672/5291/5290/5295/3107/3108/6885/3459/3569/29992/3439",22
"Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","4/1099","30/9436",0.133333333333333,1.1447983014862,0.288394189052552,0.46878007352662,0.712545711760462,0.515383940485407,"2271/5091/6389/48",4
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","19/1099","158/9436",0.120253164556962,1.03249213899863,0.149535586885081,0.477846714193204,0.723113169265822,0.523027376969739,"8317/23063/9184/4193/23047/5527/5347/23383/1869/8318/4174/10274/10393/902/1871/8379/1021/5591/8555",19
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","19/1099","159/9436",0.119496855345912,1.02599847774707,0.12003491842145,0.489468052973854,0.736181781178138,0.532479897127924,"3716/142/5599/355/7132/3458/27183/6774/596/3553/817/815/8737/3013/3459/8797/90865/3439/331",19
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","6/1099","48/9436",0.125,1.07324840764331,0.184712873237769,0.492940432426297,0.736181781178138,0.532479897127924,"5095/64902/5019/54511/594/549",6
NA,NA,"hsa03272","Virion - Hepatitis viruses","6/1099","48/9436",0.125,1.07324840764331,0.184712873237769,0.492940432426297,0.736181781178138,0.532479897127924,"949/27183/10015/9076/100506658/100288814",6
NA,NA,"hsa04981","Folate transport and metabolism","4/1099","31/9436",0.129032258064516,1.1078693240189,0.218405867644319,0.495210428497656,0.736356376287819,0.532606181679401,"4548/4363/200895/9429",4
"Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","12/1099","100/9436",0.12,1.03031847133758,0.110660282992936,0.502530275094816,0.744005861828688,0.538139050568611,"1435/3586/7132/6354/7852/10803/53833/3576/5197/2919/3569/8797",12
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","5/1099","40/9436",0.125,1.07324840764331,0.16854721361989,0.505559757654952,0.745264815163765,0.53904965085714,"283209/3099/2992/5167/8908",5
"Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","3/1099","23/9436",0.130434782608696,1.11991138188867,0.209037977251703,0.511705140359075,0.751086515033492,0.543260483326779,"6118/27030/4292",3
"Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","9/1099","75/9436",0.12,1.03031847133758,0.0957065601151568,0.515506049439417,0.753431918411456,0.544956912362857,"26227/4548/5091/5053/27430/383/48/5634/5230",9
"Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","4/1099","32/9436",0.125,1.07324840764331,0.150689074169615,0.521065686886388,0.758316871979339,0.548490196722514,"5599/7132/596/331",4
"Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","11/1099","93/9436",0.118279569892473,1.01554688035066,0.0547024091839307,0.526589018760604,0.759162246381078,0.54910165558496,"3725/3716/4853/5599/3458/2353/3566/5594/3516/3108/3459",11
"Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","5/1099","41/9436",0.121951219512195,1.04707161721299,0.109664876336519,0.528305890756423,0.759162246381078,0.54910165558496,"6118/5890/641/9577/4683",5
"Human Diseases","Substance dependence","hsa05033","Nicotine addiction","5/1099","41/9436",0.121951219512195,1.04707161721299,0.109664876336519,0.528305890756423,0.759162246381078,0.54910165558496,"2567/2903/2906/2891/2890",5
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","12/1099","103/9436",0.116504854368932,1.00030919547338,0.00114552877893719,0.545687547922039,0.78085833217296,0.564794423086013,"5320/8613/259230/8526/9489/151056/2820/64900/5337/9162/10434/9791",12
"Organismal Systems","Sensory system","hsa04742","Taste transduction","10/1099","86/9436",0.116279069767442,0.99837061176122,-0.00551103152147118,0.552588292310012,0.787438316541767,0.569553722337074,"775/6338/40/6328/23236/5332/5028/5137/346562/114",10
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","45/1099","391/9436",0.115089514066496,0.988157101666477,-0.0868374360128386,0.55916319621033,0.793501299186444,0.573939074511586,"1435/5743/5599/355/3265/9776/7481/775/7132/4040/3709/84790/22863/3831/6263/83464/5604/2903/8313/201266/2906/805/3553/518/57181/8324/4705/23236/5332/539/5594/3708/776/5291/4311/5290/64116/6389/5295/1452/3569/8321/9821/2776/10383",45
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","18/1099","157/9436",0.114649681528662,0.984380705099598,-0.0716515453061509,0.566227077950166,0.800205209334533,0.578788009213959,"3725/5599/355/10062/79602/7132/2353/6720/3553/4705/5468/5291/5290/3576/6389/5295/3569/51422",18
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","4/1099","34/9436",0.117647058823529,1.01011614837018,0.0214540566562396,0.570773248262153,0.80097765962248,0.579346722103056,"55556/3099/2762/57016",4
"Metabolism","Amino acid metabolism","hsa00360","Phenylalanine metabolism","2/1099","16/9436",0.125,1.07324840764331,0.106462736641738,0.571457745461653,0.80097765962248,0.579346722103056,"5053/1644",2
"Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","6/1099","52/9436",0.115384615384615,0.990690837824596,-0.0244389850781524,0.574257701324071,0.801616872868703,0.579809064709588,"5743/949/3480/3294/111/114",6
"Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","5/1099","44/9436",0.113636363636364,0.975680370584829,-0.0587041963258133,0.593509566032052,0.823461994302058,0.595609629612138,"79659/51143/51164/9586/1780",5
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","55/1099","483/9436",0.113871635610766,0.977700412759953,-0.182663172105367,0.594722551440375,0.823461994302058,0.595609629612138,"1435/5743/6262/5599/355/3265/9776/7481/775/7132/4040/3709/84790/6311/22863/3831/6263/5604/2903/8313/596/2906/805/3553/518/56171/8324/4705/5621/23236/5332/84557/539/7332/5594/3708/2876/776/55081/817/2891/6389/1767/55255/1452/815/51164/2890/9896/3569/8321/2861/9821/2776/10383",55
"Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","2/1099","17/9436",0.117647058823529,1.01011614837018,0.0151566126018368,0.605362640269875,0.83146193964778,0.601395985894824,"771/768",2
NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","2/1099","17/9436",0.117647058823529,1.01011614837018,0.0151566126018368,0.605362640269875,0.83146193964778,0.601395985894824,"8828/7037",2
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","8/1099","72/9436",0.111111111111111,0.953998584571833,-0.142256342398501,0.61158646693445,0.834813174881095,0.603819932585587,"5599/7187/3576/8737/6885/3439/338376/56832",8
"Metabolism","Global and overview maps","hsa01200","Carbon metabolism","13/1099","117/9436",0.111111111111111,0.953998584571833,-0.181779275227589,0.615452136460749,0.834813174881095,0.603819932585587,"5226/26227/2271/5091/5095/3099/54363/6389/64902/2731/48/5634/5230",13
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","4/1099","36/9436",0.111111111111111,0.953998584571833,-0.100397619637836,0.61745664833725,0.834813174881095,0.603819932585587,"6118/56655/4174/5558",4
"Cellular Processes","Cell motility","hsa04814","Motor proteins","22/1099","197/9436",0.111675126903553,0.958841216980827,-0.211957140734024,0.617566471476366,0.834813174881095,0.603819932585587,"23095/832/79659/84790/3831/4644/4643/7168/51168/399687/71/4645/56171/51143/64147/1767/51164/63971/1780/93408/23303/10383",22
"Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","2/1099","18/9436",0.111111111111111,0.953998584571833,-0.0709239642147846,0.637190999756672,0.857950086286543,0.620554848499038,"32/2181",2
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","9/1099","83/9436",0.108433734939759,0.931010666871307,-0.229197788929065,0.641814396242785,0.860786366725617,0.622606328656572,"84188/5830/1610/51268/2181/54363/51555/54511/2053",9
"Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","6/1099","56/9436",0.107142857142857,0.91992720655141,-0.218193833083752,0.64855306434345,0.864456176803624,0.62526070036581,"1379/3553/3576/2919/3569/3297",6
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","25/1099","227/9436",0.110132158590308,0.945593310698953,-0.301247803705134,0.649605957422607,0.864456176803624,0.62526070036581,"3725/2948/4688/5599/3265/5795/2353/5604/6416/9020/518/4705/5770/539/5594/5291/5337/5290/6389/5295/7422/2309/196/2053/5747",25
"Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","2/1099","20/9436",0.1,0.85859872611465,-0.229826441459339,0.694734321955271,0.918525465608242,0.664368988667088,"594/2731",2
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","3/1099","30/9436",0.1,0.85859872611465,-0.281628342975073,0.695608466644838,0.918525465608242,0.664368988667088,"5320/151056/1576",3
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","3/1099","31/9436",0.0967741935483871,0.830901993014177,-0.342377198230999,0.717079685017751,0.934277766455535,0.675762619627734,"5226/51071/5634",3
NA,NA,"hsa04082","Neuroactive ligand signaling","21/1099","199/9436",0.105527638190955,0.906058957206414,-0.486274326335771,0.719041872714447,0.934277766455535,0.675762619627734,"2782/9152/6506/2567/10681/2903/2906/23236/5332/111/5028/59345/2891/3360/2890/1812/2898/2770/2783/114/2776",21
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","2/1099","21/9436",0.0952380952380952,0.817713072490142,-0.303612681678769,0.72055856468339,0.934277766455535,0.675762619627734,"60490/5167",2
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","12/1099","117/9436",0.102564102564103,0.880614078066307,-0.471765621981186,0.723621074518674,0.934277766455535,0.675762619627734,"5977/51773/8110/10847/71/8932/6597/26122/8607/3013/23506/6595",12
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","5/1099","51/9436",0.0980392156862745,0.841763456975147,-0.41137664662093,0.723928678686306,0.934277766455535,0.675762619627734,"27329/114879/949/9218/948",5
"Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","5/1099","51/9436",0.0980392156862745,0.841763456975147,-0.41137664662093,0.723928678686306,0.934277766455535,0.675762619627734,"7082/535/71/11015/51606",5
"Human Diseases","Substance dependence","hsa05034","Alcoholism","20/1099","191/9436",0.104712041884817,0.899056257711675,-0.511690701374049,0.728492713202372,0.934346920600009,0.675812638784247,"2782/3265/3177/10645/10681/5604/2903/2906/805/5594/111/59345/1812/3013/8346/9586/1644/2770/2783/4915",20
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","6/1099","61/9436",0.0983606557377049,0.84452333716195,-0.44229230883938,0.72944628011755,0.934346920600009,0.675812638784247,"341208/6546/30061/491/10568/475",6
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","3/1099","32/9436",0.09375,0.804936305732484,-0.401291556212561,0.737356995169271,0.937457592371341,0.678062586048831,"32/5095/594",3
"Human Diseases","Immune disease","hsa05310","Asthma","3/1099","32/9436",0.09375,0.804936305732484,-0.401291556212561,0.737356995169271,0.937457592371341,0.678062586048831,"3586/5553/3108",3
"Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","6/1099","62/9436",0.0967741935483871,0.830901993014177,-0.484994436629558,0.74393476607859,0.9395719683004,0.679591913051997,"23013/4853/83464/3516/7091/7088",6
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","2/1099","22/9436",0.0909090909090909,0.780544296467863,-0.374141612394813,0.744514629852071,0.9395719683004,0.679591913051997,"3176/10841",2
"Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","4/1099","43/9436",0.0930232558139535,0.798696489408976,-0.480339512624777,0.754056187467038,0.94536065371006,0.683778866179945,"5320/8613/949/948",4
"Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","3/1099","33/9436",0.0909090909090909,0.780544296467863,-0.458495969213039,0.756465334059256,0.94536065371006,0.683778866179945,"64902/594/48",3
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","8/1099","83/9436",0.0963855421686747,0.82756503721894,-0.57286699858021,0.765777980473949,0.94536065371006,0.683778866179945,"3428/9447/51082/3553/8737/3569/90865/3439",8
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","2/1099","23/9436",0.0869565217391304,0.746607587925782,-0.441731522367919,0.766686962184737,0.94536065371006,0.683778866179945,"2744/383",2
"Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","2/1099","23/9436",0.0869565217391304,0.746607587925782,-0.441731522367919,0.766686962184737,0.94536065371006,0.683778866179945,"6487/29954",2
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","2/1099","23/9436",0.0869565217391304,0.746607587925782,-0.441731522367919,0.766686962184737,0.94536065371006,0.683778866179945,"2744/8671",2
"Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","4/1099","44/9436",0.0909090909090909,0.780544296467863,-0.529735485892458,0.770110849610537,0.94536065371006,0.683778866179945,"2963/902/404672/2969",4
"Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","6/1099","64/9436",0.09375,0.804936305732484,-0.568479999425736,0.771215270131891,0.94536065371006,0.683778866179945,"9638/4130/27183/7852/4599/10015",6
"Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","10/1099","103/9436",0.0970873786407767,0.833590996227815,-0.616523588824138,0.774918904792446,0.946508090853631,0.684608806865507,"1479/55012/10914/5527/23293/124540/51692/5523/26986/23708",10
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","5/1099","55/9436",0.0909090909090909,0.780544296467863,-0.592609414846995,0.783541806002032,0.950827942826353,0.687733353537067,"6118/641/4292/51426/5980",5
