"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","35/1593","160/9436",0.21875,1.29574701820465,1.70034766224518,0.0589071290721865,0.146632134237241,0.0954647907720402,"9672/257194/914/79679/23114/947/3688/64115/923/23705/83700/84189/3684/1001/2734/5797/10666/5817/5819/6382/3655/940/1493/4685/58494/214/941/22871/9076/3135/3117/1364/4897/5789/100288814",35
"Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","9/1593","31/9436",0.290322580645161,1.71970111171861,1.8088033478587,0.0650819442408967,0.159704629130144,0.103975633203075,"1806/217/23417/314/55748/54498/51733/339896/8310",9
NA,NA,"hsa04981","Folate transport and metabolism","9/1593","31/9436",0.290322580645161,1.71970111171861,1.8088033478587,0.0650819442408967,0.159704629130144,0.103975633203075,"4548/11309/10257/10588/4363/113235/8714/10057/635",9
"Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","24/1593","105/9436",0.228571428571429,1.35392341494036,1.64352980080317,0.0691108243372815,0.168396797328869,0.109634665738905,"1647/5743/142/6387/23085/8600/4792/7187/597/5579/27040/9020/8792/596/8740/3554/3553/8837/2919/8737/6885/23586/7185/331",24
"Cellular Processes","Cell growth and death","hsa04210","Apoptosis","30/1593","137/9436",0.218978102189781,1.29709816212352,1.57862820359322,0.0749330083259747,0.180127359901187,0.117271843683767,"5293/1647/356/142/355/3709/10376/84790/56616/4792/2353/207/5604/1512/597/5595/9020/71/596/5296/8837/5594/3708/5291/5290/8737/4217/60/7185/331",30
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","34/1593","158/9436",0.215189873417722,1.27465891121759,1.5690355592133,0.0749663000744826,0.180127359901187,0.117271843683767,"5293/54361/6195/79899/81029/4040/3479/207/5604/3480/5579/5595/79726/57521/6794/5296/51719/9675/64900/5594/9681/55615/7474/523/5291/5290/57600/153129/6196/2887/8321/1978/51606/7248",34
"Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","16/1593","66/9436",0.242424242424242,1.4359793794822,1.60179101748707,0.079734311003176,0.188566966117565,0.122766445844718,"3586/7042/6778/3458/7043/6095/3566/50615/64127/30009/4087/3553/3460/3117/3459/3569",16
"Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","17/1593","71/9436",0.23943661971831,1.41828245050971,1.59434630579353,0.0798205810839611,0.188566966117565,0.122766445844718,"998/5058/83700/4792/7082/527/6416/535/9020/58494/523/2919/5603/1956/5803/50617/51606",17
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","26/1593","117/9436",0.222222222222222,1.31631443119202,1.5515472782653,0.0801137110383873,0.188566966117565,0.122766445844718,"3065/8337/51773/8099/57634/8110/9112/54617/10933/2186/71/6597/57504/26122/54891/55193/8607/9555/8335/3013/3012/8331/57492/60/6604/6595",26
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","25/1593","112/9436",0.223214285714286,1.3221908349027,1.54581954385551,0.0813588450951151,0.189677950108309,0.123489751515601,"3716/2773/3586/7042/3688/3458/4792/7043/207/5595/2775/146850/23533/4843/596/3655/3460/5594/3117/5603/6885/3908/3459/2770/331",25
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","10/1593","37/9436",0.27027027027027,1.60092295685516,1.65050394007491,0.0816821230235204,0.189677950108309,0.123489751515601,"356/3586/355/3458/5579/3553/23236/5332/3569/2776",10
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","44/1593","213/9436",0.206572769953052,1.2236162318123,1.4876294074061,0.0839340384091851,0.192364940936817,0.12523911579093,"5293/2773/356/355/8945/5058/3709/4792/54331/2353/207/2923/10681/5604/5579/5595/2775/596/5296/805/7852/130340/4773/5594/3708/5291/5290/59345/5062/5530/995/23291/8737/3135/5603/6885/3984/2770/8454/2185/5747/3439/2776/8905",44
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","28/1593","128/9436",0.21875,1.29574701820465,1.5182206872487,0.0839511736458363,0.192364940936817,0.12523911579093,"205/5142/55811/11164/132/22978/5139/51292/5151/56953/5141/5143/6241/93034/7498/471/956/2272/1633/9061/2982/5144/8622/5145/221264/10846/5137/9615",28
"Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","30/1593","139/9436",0.215827338129496,1.27843487921527,1.49038117107674,0.0872402413177957,0.198586338789193,0.129289554307537,"6195/5567/5525/8945/25906/3709/9700/3479/5527/5604/64506/3480/5347/5595/996/898/805/699/5594/3708/25847/5530/817/10393/995/815/23291/5603/6196/8454",30
"Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","21/1593","93/9436",0.225806451612903,1.33754530911447,1.47423972463063,0.0940623245423129,0.212716106481309,0.138488733760268,"3716/4853/3559/6778/3458/4792/2353/3566/27040/5595/30009/11317/4773/3460/5594/3516/5530/9794/3117/5603/3459",21
"Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","19/1593","83/9436",0.228915662650602,1.35596245622792,1.46793054177491,0.0964763795201258,0.216758618921841,0.141120609824381,"3065/1912/22955/648/22992/84678/4149/1387/7703/3607/171023/26013/23466/8314/7322/3720/26053/54881/54880",19
"Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","15/1593","63/9436",0.238095238095238,1.41033689056288,1.47268296087231,0.0995284430152374,0.222173169569498,0.144645750799734,"54361/1647/51684/81029/652/8313/83439/2736/7474/64399/51426/324/2737/8321/6469",15
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","34/1593","163/9436",0.208588957055215,1.23555894461582,1.36716523008278,0.105547146143917,0.234098157473046,0.152409509276641,"5293/3716/356/7042/355/6778/4792/2353/7043/7187/207/5604/1387/5579/5595/6416/4089/596/5296/898/1385/1869/4773/5594/5291/5290/1871/5603/6885/3569/9586/2185/3439/23586",34
"Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","16/1593","69/9436",0.231884057971014,1.37354549341776,1.40347770879396,0.109766862757471,0.241906589261687,0.157493185585644,"3065/5567/775/2353/5579/805/1385/776/5530/817/2891/814/815/2890/9586/23237",16
"Human Diseases","Substance dependence","hsa05034","Alcoholism","39/1593","191/9436",0.204188481675393,1.20949310300628,1.31816776823339,0.112736296131616,0.246878218111008,0.160729962506102,"3065/5567/2773/440689/8337/55315/1813/51564/54331/10681/5604/5595/2775/805/1385/5594/135/59345/814/9555/8366/8335/3018/8344/8351/3013/8367/3012/8353/8361/8968/8345/8355/8346/8331/9586/2770/4915/53358",39
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","24/1593","111/9436",0.216216216216216,1.28073836548413,1.34083880042004,0.114466306734405,0.249090202076127,0.162170073758111,"5293/6195/5567/2773/25906/3479/207/5604/64506/3480/5347/5595/996/5296/699/5594/25847/5291/5290/10393/995/5603/6196/2770",24
"Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","17/1593","75/9436",0.226666666666667,1.34264071981586,1.34259867878288,0.119470769485125,0.257835335682297,0.167863589400704,"5293/356/355/207/5595/596/5296/2067/4436/2956/5594/5291/5290/5980/4217/7507/331",17
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","8/1593","30/9436",0.266666666666667,1.57957731743042,1.43287152844328,0.119975401863728,0.257835335682297,0.167863589400704,"10257/4363/113235/8714/3553/471/10057/3569",8
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","31/1593","149/9436",0.208053691275168,1.23238834329723,1.28856842120885,0.120799458603637,0.258003781955915,0.167973256277961,"5567/2773/5743/779/4728/775/3709/54331/2567/10681/5579/5595/2775/4729/773/4705/23236/5332/5594/3708/776/11343/59345/2557/2560/2891/2890/5603/1268/2770/2776",31
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","12/1593","50/9436",0.24,1.42161958568738,1.3471105489736,0.125376073680675,0.266135714684131,0.17326754774081,"3586/7042/3458/7043/7057/6347/6382/3553/2995/3569/948/3082",12
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","17/1593","76/9436",0.223684210526316,1.32497439455513,1.28190472327309,0.130940187692042,0.276251859399063,0.179853659602676,"10580/51703/10062/4312/4973/11001/376497/2181/5360/8310/2180/3157/23305/4199/948/4023/123",17
"Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","43/1593","217/9436",0.19815668202765,1.17376425085556,1.16704102862332,0.141588666542583,0.296907143174144,0.193301273621134,"5293/6195/5567/2773/4853/779/408/775/7421/10728/2254/8600/688/2353/207/5604/54852/1136/5579/5595/3838/596/773/5296/1385/1869/5594/776/5291/5290/55584/2250/1950/2247/154/6196/196/9586/1956/2770/1978/8823/331",43
NA,NA,"hsa03273","Virion - Lassa virus and SFTS virus","5/1593","17/9436",0.294117647058824,1.74218086481297,1.38028747744905,0.145282783933354,0.30281833277675,0.197149751184133,"4629/4628/8828/1605/5099",5
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","23/1593","109/9436",0.211009174311927,1.24989489567316,1.18259864919859,0.146293909320092,0.303099955836837,0.197333101761738,"5293/3716/1326/4792/2353/7187/207/5604/5595/6416/6348/414062/5296/3553/5594/941/5291/5290/8737/5603/6885/3569/3439",23
"Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","29/1593","142/9436",0.204225352112676,1.20971150190534,1.13475687164619,0.153424971476855,0.315982381732094,0.205720199849918,"10277/64326/9886/8945/25906/867/26259/8924/8554/23295/6477/7314/996/4591/64750/23327/10054/57448/8452/140739/25847/10393/7322/23291/8454/9690/11059/90293/331",29
"Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","49/1593","252/9436",0.194444444444444,1.15177512729302,1.10058267318379,0.154963181843938,0.31708362672528,0.206437164950441,"832/998/64744/9829/26052/5867/3559/56288/161/116985/408/867/8411/9815/79720/6457/3480/9135/22905/163/64750/11031/4087/23327/1785/58513/8853/10617/10096/7852/116987/8218/26286/9922/10015/8723/5337/5156/1601/9765/64411/3135/273/1956/116988/23362/11059/50807/56904",49
"Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","12/1593","52/9436",0.230769230769231,1.36694190931479,1.19575642011139,0.155792533362132,0.31708362672528,0.206437164950441,"5293/3098/207/5579/5296/3938/23236/5332/776/5291/5290/346562",12
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","7/1593","27/9436",0.259259259259259,1.53570016972402,1.25623145745332,0.157766024040277,0.319222481391438,0.207829665402396,"11332/83401/51144/9524/8310/79071/401494",7
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","10/1593","42/9436",0.238095238095238,1.41033689056288,1.20109584076379,0.159112697336015,0.319524799640036,0.208026489573982,"51703/643246/30061/2181/84557/7018/64116/23657/2180/23305",10
"Cellular Processes","Transport and catabolism","hsa04145","Phagosome","32/1593","159/9436",0.20125786163522,1.19213382447579,1.10112429287536,0.159762399820018,0.319524799640036,0.208026489573982,"9554/4688/4360/3688/4973/10376/84790/8411/949/1778/7057/527/3684/535/3690/71/81035/84617/5289/8685/200576/523/3693/3135/203068/3117/60/948/1780/50617/4481/51606",32
"Organismal Systems","Nervous system","hsa04727","GABAergic synapse","19/1593","89/9436",0.213483146067416,1.26454925693166,1.13006431393087,0.161079218224872,0.320306951182791,0.208535709014656,"5567/2773/779/775/81539/54331/2567/10681/5579/2775/773/2744/5334/776/59345/2557/2560/2770/9568",19
"Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","21/1593","100/9436",0.21,1.24391713747646,1.10509503012861,0.165101723691249,0.326429693698126,0.2125219180146,"914/3570/1604/1380/947/3559/960/4254/2322/3566/3684/3690/2057/3554/3553/3655/3672/1437/3117/3569/948",21
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","17/1593","79/9436",0.215189873417722,1.27465891121759,1.10478217279817,0.168973040353059,0.332185636148627,0.216269321982982,"26052/161/9152/6506/6857/527/163/535/1785/773/6616/8218/523/50617/51606/6505/10497",17
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","18/1593","85/9436",0.211764705882353,1.25437022266534,1.06165751225491,0.178192530290631,0.34833116090711,0.226780859245882,"1503/205/7371/132/22978/51292/1854/56953/115024/129607/6241/93034/7498/956/1633/1635/221264/9615",18
"Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","8/1593","33/9436",0.242424242424242,1.4359793794822,1.13064803803081,0.181398553866802,0.350636310826332,0.228281626154047,"55753/3418/84706/162417/3420/64902/594/4967",8
"Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","8/1593","33/9436",0.242424242424242,1.4359793794822,1.13064803803081,0.181398553866802,0.350636310826332,0.228281626154047,"9554/8674/10228/6843/9527/9570/9342/8676",8
"Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","16/1593","75/9436",0.213333333333333,1.26366185394434,1.03312897819429,0.187552712310076,0.36051799144048,0.234715090259393,"5567/8458/3709/53905/5579/7849/1385/23236/5332/3708/2876/1081/9586/5172/7038/2776",16
"Metabolism","Lipid metabolism","hsa00561","Glycerolipid metabolism","14/1593","65/9436",0.215384615384615,1.2758124486938,1.00557694122411,0.197411861693875,0.377372951083319,0.245688504812383,"119548/8525/217/9388/64900/11343/1608/1609/84803/57016/9162/55750/4023/84513",14
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","9/1593","39/9436",0.230769230769231,1.36694190931479,1.03483888447032,0.201263855652089,0.382622494811114,0.24910621810033,"1491/4548/10588/471/191/29958/635/27430/2731",9
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","31/1593","158/9436",0.19620253164557,1.16218900728663,0.926532179924857,0.204058276036319,0.385815101139708,0.251184763139329,"3065/1647/8317/5525/7042/9184/25906/9700/23047/7043/5527/1387/5347/996/4087/4089/23383/898/699/1869/4174/25847/10274/10393/902/995/1871/8454/157570/5591/5885",31
"Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","22/1593","109/9436",0.201834862385321,1.19555163933954,0.925425483015789,0.209757097935899,0.394434542857723,0.256796447129762,"5293/6195/5507/10062/4792/207/11001/5579/376497/5296/5581/2673/1385/5580/5291/5290/10891/6196/3569/9586/948/51422",22
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","18/1593","88/9436",0.204545454545455,1.21160760143811,0.89877499510989,0.220847496723008,0.413044507384652,0.268912456891742,"731/732/3075/1604/1380/4179/7450/1361/624/3684/3687/5055/7035/7056/3053/730/2149/629",18
"Metabolism","Energy metabolism","hsa00920","Sulfur metabolism","3/1593","10/9436",0.3,1.77702448210923,1.10792080418191,0.230738361814024,0.429222974127164,0.279445441019815,"58472/9061/54928",3
"Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","11/1593","51/9436",0.215686274509804,1.27759930086284,0.895826798663236,0.232997424283272,0.4311075337006,0.280672382756095,"27329/114879/949/350/9388/338/5360/7416/948/4023/19",11
"Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","13/1593","62/9436",0.209677419354839,1.24200635846344,0.86158450438645,0.238562043855146,0.436150328326807,0.283955492126367,"5293/3065/5567/81570/3479/207/3480/57521/5296/5291/5290/2309/51422",13
"Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/1593","15/9436",0.266666666666667,1.57957731743042,1.01238625617449,0.238771533794941,0.436150328326807,0.283955492126367,"256435/6489/29906/6482",4
"Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","5/1593","20/9436",0.25,1.48085373509102,0.970135728861198,0.239504515555183,0.436150328326807,0.283955492126367,"80896/51700/7360/7358/2762",5
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","9/1593","41/9436",0.219512195121951,1.30026181617748,0.86832314246611,0.246577294653719,0.446132589758679,0.290454439331784,"4312/7057/5604/5595/1869/5594/1950/1871/1956",9
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","26/1593","134/9436",0.194029850746269,1.14931931678706,0.784545179636934,0.247564905299614,0.446132589758679,0.290454439331784,"5293/10451/51744/356/355/5058/3458/5604/5579/27040/5595/5296/4773/3460/5594/5291/5290/5530/1437/3135/2534/3459/2185/3439/53358/7410",26
"Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","11/1593","52/9436",0.211538461538462,1.25303008353856,0.824551077955479,0.253710931603579,0.454839286709006,0.296122930805377,"5567/5743/3479/949/123745/283748/1588/3480/3294/8605/1081",11
"Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","5/1593","21/9436",0.238095238095238,1.41033689056288,0.848355307020588,0.274005842317787,0.486928139736938,0.317014365390036,"9469/113189/64132/29940/55790",5
"Organismal Systems","Digestive system","hsa04970","Salivary secretion","19/1593","97/9436",0.195876288659794,1.16025653471049,0.714972206664674,0.274862492545419,0.486928139736938,0.317014365390036,"6548/5567/5592/3778/3709/6263/5579/3783/805/23236/5332/1470/3708/491/820/2982/154/2776/492",19
"Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","4/1593","16/9436",0.25,1.48085373509102,0.867531526890364,0.278977159420221,0.486928139736938,0.317014365390036,"6489/53947/8706/6482",4
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","8/1593","37/9436",0.216216216216216,1.28073836548413,0.771080174381532,0.279461337690392,0.486928139736938,0.317014365390036,"3098/64841/2585/7360/2673/80146/7358/2762",8
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","8/1593","37/9436",0.216216216216216,1.28073836548413,0.771080174381532,0.279461337690392,0.486928139736938,0.317014365390036,"1647/5979/5604/5595/83439/7849/5594/51426",8
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","30/1593","159/9436",0.188679245283019,1.11762546044606,0.674114785937234,0.280054045686852,0.486928139736938,0.317014365390036,"3716/8337/356/142/355/6778/3458/3146/123745/283748/596/8605/3553/8837/81030/3460/817/7416/9555/815/8878/8737/8335/3013/3012/8331/3459/90865/3439/331",30
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","20/1593","103/9436",0.194174757281553,1.15017765832312,0.690638906535874,0.281675252018901,0.487298185992698,0.317255283852867,"8443/1103/259230/8525/123745/283748/54947/9489/8605/151056/2820/64900/5337/1608/1609/84803/64850/9162/84513/9468",20
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","34/1593","182/9436",0.186813186813187,1.10657202182626,0.654262282031241,0.284701945361857,0.490083945747276,0.319068951596949,"5293/3716/356/355/3458/4792/7187/207/440275/2923/6347/3690/10189/596/8740/5296/5452/5819/6432/3553/3460/5291/5290/3135/3117/6885/3459/3569/29992/1978/3439/23586/7248/5199",34
"Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","11/1593","54/9436",0.203703703703704,1.20662156192602,0.686218683744157,0.296882324616074,0.508521209490899,0.331072524584887,"356/3586/355/940/1493/941/3135/3117/1081/7038/3439",11
"Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","27/1593","144/9436",0.1875,1.11064030131827,0.602945041545135,0.305412891805914,0.520555963373627,0.338907746157457,"731/732/440689/8337/3586/3458/87/940/941/730/9555/8366/8335/3018/8344/8351/3013/8367/3012/8353/8361/8968/8345/8355/8346/8331/3117",27
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","9/1593","44/9436",0.204545454545455,1.21160760143811,0.634039468804668,0.319951407260006,0.540067729614689,0.351610873555045,"356/355/3458/3553/940/941/3135/3117/3382",9
"Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","4/1593","17/9436",0.235294117647059,1.39374469185037,0.732275504852936,0.320113890339258,0.540067729614689,0.351610873555045,"1491/4548/4141/9061",4
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","16/1593","83/9436",0.192771084337349,1.14186312103404,0.585020146012366,0.321543214741693,0.540067729614689,0.351610873555045,"8443/51703/84188/11001/3418/23417/4843/7498/8540/2181/54363/51555/8310/2180/23305/54511",16
"Genetic Information Processing","Information processing in viruses","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","3/1593","12/9436",0.25,1.48085373509102,0.751144879054269,0.33021268974706,0.547974916861494,0.356758844564526,"4179/1134/4685",3
"Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","6/1593","28/9436",0.214285714285714,1.26930320150659,0.643146055408369,0.331002189664891,0.547974916861494,0.356758844564526,"11332/83401/51144/9524/79071/401494",6
"Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","6/1593","28/9436",0.214285714285714,1.26930320150659,0.643146055408369,0.331002189664891,0.547974916861494,0.356758844564526,"6487/6489/10331/53947/10402/8706",6
"Human Diseases","Immune disease","hsa05330","Allograft rejection","8/1593","39/9436",0.205128205128205,1.21505947494648,0.606504467053032,0.333002084762613,0.548660577751734,0.35720524380551,"356/3586/355/3458/940/941/3135/3117",8
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","9/1593","45/9436",0.2,1.18468298807282,0.559648007446404,0.345376065871042,0.561765536588435,0.365737221873822,"356/355/3458/3553/940/941/3135/3117/3569",9
"Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","5/1593","23/9436",0.217391304347826,1.28769890007915,0.622552272585998,0.345436204724628,0.561765536588435,0.365737221873822,"6487/148789/9215/135152/729920",5
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","20/1593","107/9436",0.186915887850467,1.10718036268488,0.502489854131968,0.345826760963401,0.561765536588435,0.365737221873822,"5567/5214/23235/3709/207/5315/1387/5257/805/1385/23236/5332/3708/10891/5530/817/815/9586/51422/2776",20
"Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","12/1593","62/9436",0.193548387096774,1.14646740781241,0.521449311373708,0.350646078973023,0.566932445442364,0.369101135761077,"3065/4853/5664/1488/9612/83464/1387/11317/3516/9794/7091/7088",12
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","29/1593","159/9436",0.182389937106918,1.08037127843119,0.460610032468173,0.354342303870922,0.569938675215706,0.371058340420326,"5293/3716/356/355/10062/3458/949/4792/7187/207/440275/5604/8554/5595/5296/8837/1869/5594/5291/5290/9076/1950/8737/1871/1956/1364/3439/23586/100288814",29
"Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","10/1593","51/9436",0.196078431372549,1.16145390987531,0.521019825214635,0.355799866608649,0.569938675215706,0.371058340420326,"5567/7082/527/535/71/523/60/50617/51606/9414",10
"Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","4/1593","18/9436",0.222222222222222,1.31631443119202,0.605359898720368,0.361638697739443,0.576622071049987,0.375409562533305,"51703/2181/2180/23305",4
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","12/1593","63/9436",0.19047619047619,1.1282695124503,0.460354235091651,0.372570824154906,0.59132800531008,0.38498385499348,"7799/23127/56950/64754/8424/217/83852/84444/29072/5352/93166/79813",12
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","84/1593","483/9436",0.173913043478261,1.03015912006332,0.306651908528696,0.399020129798364,0.630415364886912,0.410431664392453,"54361/22926/356/5743/779/5664/90550/355/55626/4728/81029/775/4040/3709/10376/84790/517/488/6311/643246/196385/5687/53349/3831/6263/5604/55567/5579/5595/7314/4843/8313/5718/64446/8632/4729/84617/5289/596/5714/805/1768/3553/10010/4705/23236/5332/84557/351/539/5594/1454/102800317/3708/2876/776/7474/55081/170712/5530/27123/817/2891/6389/1767/55255/324/9627/7416/1452/815/2890/8878/203068/5603/4217/3569/8321/2861/4747/9821/79139/27019/2776",84
"Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","4/1593","19/9436",0.210526315789474,1.24703472428718,0.485753850422522,0.403061214257097,0.633905364240707,0.412703827038367,"60495/2588/10855/138050",4
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","36/1593","205/9436",0.175609756097561,1.04020945294199,0.262312177230706,0.425687580453301,0.665118739937444,0.433025282466118,"5293/23352/998/3065/3716/5567/440689/9261/51564/4792/87/7187/5315/1387/5595/55697/5296/898/1385/11317/5594/5291/5290/1739/3516/8366/3018/8344/8367/8361/8345/8346/3135/9586/27044/7185",36
"Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","3/1593","14/9436",0.214285714285714,1.26930320150659,0.454434941532022,0.42935125657017,0.665118739937444,0.433025282466118,"6487/2530/6482",3
NA,NA,"hsa04382","Cornified envelope formation","38/1593","217/9436",0.175115207373272,1.0372800356398,0.250381369734942,0.42955701551773,0.665118739937444,0.433025282466118,"23254/353135/353134/6278/5317/5525/6768/9119/319101/3849/374454/338785/3875/121214/1284/55012/9517/5527/7082/5045/5046/390792/8688/3691/2125/376497/3655/26154/1286/7053/51099/5523/9076/285848/667/1364/5339/100288814",38
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","15/1593","83/9436",0.180722891566265,1.07049667596941,0.290716680758184,0.430597103312103,0.665118739937444,0.433025282466118,"3428/9447/51082/4792/3553/81030/653082/10622/8737/3569/1687/79792/90865/3439/23586",15
"Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","4/1593","20/9436",0.2,1.18468298807282,0.372603043643557,0.443950388932576,0.682697042536317,0.44446962915355,"55753/594/4967/2731",4
"Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","5/1593","26/9436",0.192307692307692,1.13911825776233,0.320120675827583,0.453561455379069,0.694390546730786,0.452082680256733,"123745/283748/8605/151056/8310",5
"Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","6/1593","32/9436",0.1875,1.11064030131827,0.282533377651044,0.460602037365405,0.70206301730586,0.457077839073484,"5214/3098/3906/7360/3938/57016",6
"Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","7/1593","38/9436",0.184210526315789,1.09115538375128,0.253743037461647,0.466107661871471,0.70611649450981,0.459716853742316,"3098/64841/2585/7360/2673/80146/7358",7
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","30/1593","173/9436",0.173410404624277,1.02718178156603,0.162615848789538,0.467342997811406,0.70611649450981,0.459716853742316,"5293/3716/356/355/3458/4792/7187/207/5604/1387/5579/5595/6347/3838/71/5296/3553/3460/5594/5291/5290/7416/3117/3459/60/3569/5644/90865/3439/23586",30
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","24/1593","138/9436",0.173913043478261,1.03015912006332,0.160842631970152,0.471716522543949,0.707511330188362,0.460624960937966,"5293/5567/3098/5507/10580/867/8835/207/5604/5595/5257/57521/5296/805/5594/5576/5291/5290/10891/5575/51422/1978/53358/7248",24
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","25/1593","144/9436",0.173611111111111,1.02837064936877,0.154608602457673,0.473465076709051,0.707511330188362,0.460624960937966,"356/355/79602/217/4792/7187/207/23417/6416/9020/83439/3553/64900/8310/10891/2919/130/8737/5603/6885/2309/4217/3569/51422/3439",25
