"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","12/1349","62/9436",0.193548387096774,1.35383438150123,1.1416069550681,0.167210459636695,0.379520571360238,0.265172268013713,"4853/5664/9612/8650/83464/1387/6868/11317/3516/6310/7091/7088",12
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","31/1349","182/9436",0.17032967032967,1.19142384672407,1.06500143073428,0.168309122951062,0.379520571360238,0.265172268013713,"4802/3716/5993/3586/10000/3587/23365/7132/3458/8411/1387/11151/64127/8844/535/5289/596/805/3553/22925/6772/5594/3656/820/387/817/815/3459/3569/51606/8767",31
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","27/1349","157/9436",0.171974522292994,1.20292927528294,1.04719400854132,0.174512217972566,0.390952696107372,0.273159931071208,"1870/9261/10000/8945/3265/22800/3709/4193/2308/5604/6237/805/1869/5594/776/5291/5290/3576/132660/5295/7416/23291/1871/1026/3569/1021/5054",27
"Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","9/1349","45/9436",0.2,1.39896219421794,1.09563345752558,0.185279494345161,0.412396293865035,0.288142643158179,"24/6833/23457/4363/10349/23461/9619/10057/5243",9
"Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","34/1349","204/9436",0.166666666666667,1.16580182851495,0.977776752043798,0.188770935202462,0.417474183620829,0.29169058138572,"1870/864/3716/10000/355/953/960/4193/9612/4792/7187/7874/6416/9020/596/6772/5707/1869/11317/5291/5290/3516/6502/5295/51426/8737/1871/1026/6885/7128/3569/1021/4067/23586",34
"Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","23/1349","133/9436",0.172932330827068,1.20962896492529,0.994371813956606,0.190160541203229,0.417868705191808,0.29196623490137,"3586/10000/3265/4193/2308/5604/1387/7874/6789/5594/1454/5291/5290/6502/10769/5295/9456/1026/6446/3569/51422/23678/114907",23
"Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","37/1349","224/9436",0.165178571428571,1.15539288361749,0.961305386910069,0.191985181832991,0.419176080745898,0.292879702489125,"1870/3716/5567/10000/3559/8829/9184/3265/7132/8881/4792/2353/5604/1387/55697/6416/9020/3554/1869/2114/5594/111/5291/5290/1739/3600/10393/5295/1437/7416/8697/1871/1026/9519/3569/9586/107",37
"Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","13/1349","70/9436",0.185714285714286,1.29903632320237,1.02560255245319,0.193185498082892,0.419176080745898,0.292879702489125,"8672/1604/1837/940/5880/859/941/1981/6444/2534/3908/137868/6641",13
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","34/1349","205/9436",0.165853658536585,1.16011499032707,0.946602733030909,0.196933247531524,0.422884644749492,0.295470888322299,"23352/3716/5567/9261/3265/4193/4792/87/7187/1387/7874/55697/5366/9759/11317/5594/387/5291/5922/5290/1739/3516/6502/5295/8345/8346/1026/9519/9734/9586/1021/27044/4067/7534",34
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","10/1349","52/9436",0.192307692307692,1.34515595597879,1.01930991744126,0.201251955043546,0.422884644749492,0.295470888322299,"2730/4548/1786/1788/4190/191/64902/27430/4191/23382",10
"Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","10/1349","52/9436",0.192307692307692,1.34515595597879,1.01930991744126,0.201251955043546,0.422884644749492,0.295470888322299,"5567/5743/949/123745/283748/1588/1543/111/1081/107",10
"Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","10/1349","52/9436",0.192307692307692,1.34515595597879,1.01930991744126,0.201251955043546,0.422884644749492,0.295470888322299,"10000/5579/3099/23236/5332/776/5291/5290/5295/346562",10
"Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","27/1349","160/9436",0.16875,1.18037435137139,0.93980469271949,0.201965069478202,0.422884644749492,0.295470888322299,"257194/79679/50848/4359/23114/64115/4684/83700/84189/999/5175/5797/10666/940/1493/214/941/22871/9076/1462/49861/4897/6383/29126/5789/84628/100288814",27
"Metabolism","Glycan biosynthesis and metabolism","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","6/1349","28/9436",0.214285714285714,1.49888806523351,1.07973376182015,0.20224917792367,0.422884644749492,0.295470888322299,"6484/6489/8708/10402/8706/84002",6
"Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","7/1349","34/9436",0.205882352941176,1.4401081411067,1.04995803840622,0.204202361138941,0.423380726514635,0.295817502278723,"8945/406/6095/4862/1454/23291/51422",7
"Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","22/1349","128/9436",0.171875,1.20223313565604,0.940832516369159,0.204940815443316,0.423380726514635,0.295817502278723,"5142/26289/84284/11164/132/953/22978/5139/51292/5151/6241/7498/471/2272/111/1633/9061/2982/5144/5137/107/9615",22
"Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","19/1349","109/9436",0.174311926605505,1.21927897661197,0.94042131016476,0.207632754406292,0.425463883778858,0.297273011091864,"3716/3559/2625/3458/4792/2353/6095/3566/50615/27040/5914/3554/3553/6772/861/5594/3459/196/3569",19
"Organismal Systems","Aging","hsa04211","Longevity regulating pathway","16/1349","90/9436",0.177777777777778,1.24352195041595,0.9480466006943,0.208908375954245,0.425463883778858,0.297273011091864,"5567/10000/3265/9776/79602/2308/111/5291/5290/10891/5295/814/9586/107/51422/9821",16
"Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","21/1349","122/9436",0.172131147540984,1.20402483928593,0.926356276685592,0.209648870267843,0.425463883778858,0.297273011091864,"10000/79602/32/2308/55012/5529/5527/1994/10890/51719/5523/5291/5290/5522/10891/79966/5295/6885/9586/948/51422",21
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","4/1349","17/9436",0.235294117647059,1.64583787555052,1.08850086540631,0.21738990951046,0.438593677082508,0.306446840738045,"9023/10998/1582/6718",4
"Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","5/1349","23/9436",0.217391304347826,1.52061108067167,1.0209312596528,0.224269663478286,0.449843220348887,0.31430693351608,"9156/5985/27030/4436/4292",5
"Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","12/1349","66/9436",0.181818181818182,1.2717838129254,0.904917454193135,0.227138337122066,0.450475096749804,0.314748427629916,"3586/2625/3458/6095/3566/50615/64127/3553/6772/6775/3459/3569",12
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","15/1349","85/9436",0.176470588235294,1.23437840666289,0.886505097996462,0.227196135752075,0.450475096749804,0.314748427629916,"1503/26289/7371/84284/132/953/22978/51292/129607/6241/7498/151531/1633/1635/9615",15
"Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","13/1349","73/9436",0.178082191780822,1.24565126882419,0.860510423886933,0.237819626104478,0.468844405748829,0.327583124077748,"51196/3632/8898/5289/23236/5332/8897/5291/5290/8821/9896/8871/8395",13
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","26/1349","158/9436",0.164556962025316,1.15104484334387,0.781970677335239,0.247616721441732,0.48264276213219,0.337224080940569,"1870/8317/9184/1028/4193/23047/8881/5529/5527/1387/23383/1869/4174/10274/10393/6502/25836/902/8697/995/1871/1026/1021/7534/5885/546",26
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","26/1349","158/9436",0.164556962025316,1.15104484334387,0.781970677335239,0.247616721441732,0.48264276213219,0.337224080940569,"7482/10000/3265/79899/7132/4040/5604/5579/8324/51719/5594/9681/387/523/5291/5290/6502/153129/5295/96459/6446/6196/2887/8326/51606/79109",26
"Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","16/1349","93/9436",0.172043010752688,1.20340833911221,0.805100801630925,0.249503516156705,0.483588275696984,0.337884714369517,"864/3716/4853/3559/2625/3458/4792/2353/3566/27040/6772/6775/11317/5594/3516/3459",16
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","10/1349","55/9436",0.181818181818182,1.2717838129254,0.825588375743336,0.254715254418126,0.490931635610355,0.343015544026762,"57134/29929/3703/25834/29880/2530/4249/6480/79644/7991",10
"Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","34/1349","213/9436",0.15962441314554,1.11654259632418,0.702621754044325,0.268331477519887,0.512658133364522,0.358195919269185,"2782/10000/355/8945/3265/5058/7132/3709/4792/2353/5604/5579/2775/596/2767/94235/805/7852/5594/5880/5291/5290/5295/995/23291/8737/6885/3984/2770/2783/5747/2776/8905/8450",34
"Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","13/1349","75/9436",0.173333333333333,1.21243390165555,0.754356332190471,0.269612550107946,0.512658133364522,0.358195919269185,"5567/3709/5579/23236/5332/2876/111/1081/9586/107/5172/2776/7270",13
"Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","7/1349","37/9436",0.189189189189189,1.3233426161521,0.804833769947282,0.27193170552379,0.512658133364522,0.358195919269185,"64841/2585/2673/3099/7358/2762/5238",7
"Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","7/1349","37/9436",0.189189189189189,1.3233426161521,0.804833769947282,0.27193170552379,0.512658133364522,0.358195919269185,"6934/3265/5604/999/5594/51426/1026",7
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","11/1349","63/9436",0.174603174603175,1.22131620130138,0.719825751081426,0.284637511429852,0.530810494288103,0.370879033385128,"5351/7799/55870/23127/56950/64754/8424/29072/64324/58508/54904",11
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","11/1349","63/9436",0.174603174603175,1.22131620130138,0.719825751081426,0.284637511429852,0.530810494288103,0.370879033385128,"2074/5985/100533467/4331/2067/56655/7508/902/404672/7507/8450",11
"Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","23/1349","142/9436",0.161971830985915,1.13296234038777,0.652010657454442,0.290785135753452,0.539359525994306,0.376852269878554,"10277/9886/8945/4193/26259/8881/8554/6477/7314/64750/23327/57448/55120/8452/140739/7324/10393/6502/8697/23291/11059/4281/8450",23
"Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","17/1349","103/9436",0.16504854368932,1.15448336416044,0.643832511515643,0.299187349702845,0.551976661216479,0.38566790364172,"5320/1103/259230/8525/123745/283748/9489/8612/151056/2820/8527/5337/79888/1607/9162/84513/10434",17
"Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/1349","32/9436",0.1875,1.31152705707932,0.720937567567858,0.303481225131798,0.556920333353565,0.389122063578845,"5095/4190/84532/64902/4191/2731",6
"Organismal Systems","Digestive system","hsa04977","Vitamin digestion and absorption","5/1349","26/9436",0.192307692307692,1.34515595597879,0.71976452822161,0.311148883295263,0.564091054566598,0.394132270009919,"8029/949/4363/151056/9963",5
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","12/1349","71/9436",0.169014084507042,1.18222157257854,0.629445712002608,0.311896390720564,0.564091054566598,0.394132270009919,"10000/3265/8600/2353/5604/6772/5594/5291/5290/5295/1081/53358",12
"Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","10/1349","58/9436",0.172413793103448,1.20600189156719,0.642707394075249,0.312293888180348,0.564091054566598,0.394132270009919,"1503/1806/7371/953/22978/129607/6241/151531/1633/1635",10
"Human Diseases","Substance dependence","hsa05034","Alcoholism","30/1349","191/9436",0.157068062827225,1.09866140907168,0.562592249852855,0.316727938410691,0.568826073958894,0.397440643589891,"2782/5567/3265/1813/5604/2775/136/94235/2906/805/9759/5173/5594/135/111/814/9555/1812/3013/8968/8345/8346/9734/9586/1644/2770/2783/5569/4915/53358",30
"Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","4/1349","20/9436",0.2,1.39896219421794,0.729452004760047,0.318212847171208,0.568826073958894,0.397440643589891,"606495/51700/7358/2762",4
"Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","7/1349","39/9436",0.17948717948718,1.25547889224687,0.652943976812185,0.319956487653736,0.568994784745045,0.397558522369536,"4548/471/191/10841/27430/23382/2731",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","3/1349","14/9436",0.214285714285714,1.49888806523351,0.762919627348621,0.323190235773517,0.57023600620065,0.398425767871698,"2530/4166/6482",3
"Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","22/1349","138/9436",0.159420289855072,1.11511479249256,0.556364117778304,0.323960165841529,0.57023600620065,0.398425767871698,"5590/5567/10000/5507/10580/3632/3265/32/2308/5604/805/3099/5834/5594/5291/5290/10891/5295/5575/5577/51422/53358",22
"Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","11/1349","66/9436",0.166666666666667,1.16580182851495,0.552045270633898,0.340573415811644,0.59487780272964,0.415643071930092,"8565/6301/10352/79731/4141/92935/23395/5188/6897/57505/57038",11
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","27/1349","173/9436",0.15606936416185,1.0916757006903,0.497032357796,0.341408130262228,0.59487780272964,0.415643071930092,"3716/10000/355/4928/7132/3458/100529063/4792/7187/5604/1387/5579/3838/3553/6772/7113/5594/5291/5290/3576/5295/7416/3459/3569/1021/90865/23586",27
"Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","17/1349","107/9436",0.158878504672897,1.11132510755631,0.472988597559578,0.358446932824367,0.621428099620134,0.434193851450834,"5567/10000/23235/3709/32/2308/1387/805/23236/5332/5834/10891/817/815/9586/51422/2776",17
"Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","3/1349","15/9436",0.2,1.39896219421794,0.631556307530558,0.364976180888929,0.629583912033402,0.439892344334551,"26289/84284/27010",3
"Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","33/1349","217/9436",0.152073732718894,1.06372701403668,0.38787763133309,0.37825141407299,0.649237501767072,0.453624371944041,"5567/4853/779/10000/3265/408/775/8600/688/2353/5604/54852/1543/5579/3838/596/1869/5594/776/111/5291/5290/55584/2250/2247/5295/6196/196/9586/107/2770/1576/8823",33
"Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","10/1349","62/9436",0.161290322580645,1.12819531791769,0.413607818214509,0.392806116358639,0.669771047738577,0.46797122786311,"5567/10000/3265/2308/111/5291/5290/5295/107/51422",10
"Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","7/1349","42/9436",0.166666666666667,1.16580182851495,0.43981687512552,0.39409716722009,0.669771047738577,0.46797122786311,"2730/643246/30061/84557/7018/23657/23305",7
"Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","12/1349","76/9436",0.157894736842105,1.10444383754048,0.373366112457783,0.402970514264991,0.678365025411965,0.473975868251228,"10580/10062/4312/4973/10998/1582/79966/2169/3157/23305/5467/948",12
"Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","22/1349","144/9436",0.152777777777778,1.0686516761387,0.339047851039863,0.403086464375226,0.678365025411965,0.473975868251228,"10000/355/6934/79602/7132/32/2308/4792/7187/6416/9020/3553/10891/3576/2919/79966/130/8737/6885/3569/51422/257397",22
"Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","3/1349","16/9436",0.1875,1.31152705707932,0.509346724797842,0.40630220868366,0.678493854154435,0.474065881316142,"6489/8706/6482",3
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","13/1349","83/9436",0.156626506024096,1.0955728027008,0.357175043715322,0.407096312492661,0.678493854154435,0.474065881316142,"3428/9447/51082/4792/4210/197259/3553/10622/8737/3569/1687/90865/23586",13
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","71/1349","483/9436",0.146997929606625,1.02822273073989,0.260058774133618,0.417994221755005,0.686153830483967,0.479417931901841,"1435/7482/5743/779/5664/355/10023/3265/283106/9776/4728/775/7132/4040/3709/84790/488/6311/643246/122011/5687/3831/6263/5604/5579/7314/8313/8632/5289/596/2906/805/1639/1768/3553/3800/56171/8324/5707/4705/5173/23236/5332/84557/351/5594/1454/2876/25981/776/55081/4710/817/2891/6389/1767/55255/324/7416/1452/815/2890/6310/9896/3569/8326/2861/4747/9821/2776/1349",71
"Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","17/1349","111/9436",0.153153153153153,1.07127735593266,0.308511853997191,0.419617135165136,0.686153830483967,0.479417931901841,"5567/10000/8881/5604/64506/5594/111/5291/5290/132864/10393/5295/8697/995/6196/107/2770",17
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","24/1349","159/9436",0.150943396226415,1.05582052393807,0.289915808992333,0.420311411400924,0.686153830483967,0.479417931901841,"3716/142/355/7132/3458/123745/283748/197259/596/3553/6772/6775/8837/10616/5834/817/7416/9555/815/8737/3013/3459/7128/90865",24
"Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","4/1349","23/9436",0.173913043478261,1.21648886453734,0.424540040307551,0.421787133306714,0.686153830483967,0.479417931901841,"148789/29954/9215/135152",4
"Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","4/1349","23/9436",0.173913043478261,1.21648886453734,0.424540040307551,0.421787133306714,0.686153830483967,0.479417931901841,"10269/9986/3157/57107",4
"Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","21/1349","139/9436",0.151079136690647,1.0567700028265,0.275383620926512,0.428242211206372,0.686153830483967,0.479417931901841,"5567/8945/3709/8881/5529/5527/5604/64506/805/5594/111/132864/817/10393/8697/995/815/23291/6196/107/7534",21
"Human Diseases","Infectious disease: viral","hsa05162","Measles","21/1349","139/9436",0.151079136690647,1.0567700028265,0.275383620926512,0.428242211206372,0.686153830483967,0.479417931901841,"3716/10000/3559/355/283106/4792/2353/7187/440275/596/3553/6772/940/5291/5290/5295/6885/7128/3569/1021/23586",21
"Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","5/1349","30/9436",0.166666666666667,1.16580182851495,0.371475915304909,0.431580815116002,0.686153830483967,0.479417931901841,"2271/4190/8801/6389/4191",5
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","5/1349","30/9436",0.166666666666667,1.16580182851495,0.371475915304909,0.431580815116002,0.686153830483967,0.479417931901841,"5320/123745/283748/151056/1576",5
"Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","5/1349","30/9436",0.166666666666667,1.16580182851495,0.371475915304909,0.431580815116002,0.686153830483967,0.479417931901841,"4363/3553/471/10057/3569",5
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","17/1349","112/9436",0.151785714285714,1.0617123795404,0.268326383297925,0.435027910124996,0.688461600885888,0.48103037865101,"3716/3586/10000/3587/7132/3458/4792/2775/23533/3909/596/6772/5594/6885/3908/3459/2770",17
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","7/1349","44/9436",0.159090909090909,1.11281083630972,0.306324208938889,0.443701249491944,0.695804232157821,0.486160699204091,"355/3458/3553/940/941/3382/5799",7
"Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","7/1349","44/9436",0.159090909090909,1.11281083630972,0.306324208938889,0.443701249491944,0.695804232157821,0.486160699204091,"5567/79659/1778/1639/51143/9586/1780",7
"Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","8/1349","51/9436",0.156862745098039,1.09722525036701,0.284334936595153,0.447815688658229,0.698488970828225,0.488036534918882,"5320/123745/283748/8612/151056/5337/79888/5168",8
"Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","27/1349","182/9436",0.148351648351648,1.03769173746935,0.209700907272971,0.449462468185119,0.698488970828225,0.488036534918882,"8891/3716/10000/355/7132/3458/4792/6430/7187/440275/3690/10189/596/5452/6432/3553/6772/6431/5291/5290/5295/6732/6428/6885/3459/3569/23586",27
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","57/1349","391/9436",0.145780051150895,1.0197039011563,0.162524754558535,0.458296499177235,0.706094883500578,0.493350811049984,"1435/7482/5743/779/5664/10000/355/10023/3265/283106/9776/4728/775/7132/4040/3709/84790/488/122011/5687/3831/6263/83464/5604/8313/201266/5289/2906/6868/805/57142/3553/3800/57181/8324/5707/4705/23236/5332/351/5594/1454/776/4710/5291/4311/5290/6389/5295/324/7416/1452/3569/8326/9821/2776/1349",57
"Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","12/1349","79/9436",0.151898734177215,1.06250293231742,0.227839400451169,0.458450011316317,0.706094883500578,0.493350811049984,"3716/5743/3586/3458/4792/2353/5579/3553/6772/5594/6885/3459",12
"Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","15/1349","100/9436",0.15,1.04922164566345,0.202096556511166,0.463333926044707,0.70710838616631,0.494058948686758,"1435/1604/3559/960/3566/3690/2057/3589/3554/3553/4311/952/1437/3569/948",15
"Metabolism","Carbohydrate metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","6/1349","38/9436",0.157894736842105,1.10444383754048,0.263475419135678,0.465256822202181,0.70710838616631,0.494058948686758,"64841/2585/2673/3099/7358/5238",6
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","6/1349","38/9436",0.157894736842105,1.10444383754048,0.263475419135678,0.465256822202181,0.70710838616631,0.494058948686758,"23057/22978/349565/683/952/10135",6
"Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","5/1349","32/9436",0.15625,1.09293921423276,0.215080422448115,0.490495734710236,0.742197493311542,0.518575822939262,"32/5095/84532/8801/594",5
"Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","11/1349","75/9436",0.146666666666667,1.02590560909316,0.0919912504848662,0.513694602218456,0.773906715132609,0.540731160229954,"355/3732/4193/7057/6477/5366/596/6241/1026/1021/5054",11
"Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","5/1349","33/9436",0.151515151515152,1.0598198441045,0.140589288909108,0.519118375288756,0.778288158577068,0.543792489135465,"8674/10228/6809/53407/8676",5
"Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","4/1349","26/9436",0.153846153846154,1.07612476478303,0.158745356876896,0.521114680090733,0.778288158577068,0.543792489135465,"5320/123745/283748/151056",4
"Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","3/1349","19/9436",0.157894736842105,1.10444383754048,0.186117213327497,0.524021383151407,0.779255936151876,0.544468678501235,"60495/10855/138050",3
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","8/1349","55/9436",0.145454545454545,1.01742705034032,0.0529375536739962,0.537593288559862,0.796007229841856,0.556172862345645,"259230/8879/55331/8612/10715/9334/340485/10558",8
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","7/1349","48/9436",0.145833333333333,1.02007659995058,0.0569517992411552,0.540038059359266,0.796209959311738,0.556314510091191,"5095/64902/5019/3157/54511/594/549",7
"Human Diseases","Substance dependence","hsa05033","Nicotine addiction","6/1349","41/9436",0.146341463414634,1.023630873818,0.0619307761506386,0.543087551134187,0.797298745282104,0.557075248419838,"2567/2906/2555/2557/2891/2890",6
"Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","4/1349","27/9436",0.148148148148148,1.03626829201329,0.0770762287761509,0.552411157495075,0.807550209050004,0.564237979778645,"51144/9524/79966/79993",4
"Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","9/1349","63/9436",0.142857142857143,0.999258710155671,-0.00241102782275143,0.555972867217847,0.809327591519651,0.565479842739894,"5320/5743/123745/283748/151056/6916/22949/5742/9536",9
"Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","4/1349","28/9436",0.142857142857143,0.999258710155671,-0.00160435923004491,0.582586696129595,0.843877305113029,0.589619840948539,"1188/535/523/10723",4
"Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","7/1349","50/9436",0.14,0.979273535952558,-0.0600140796264317,0.585589190249673,0.843877305113029,0.589619840948539,"3586/9020/7852/940/941/3600/3569",7
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","11/1349","79/9436",0.139240506329114,0.97396102129097,-0.0949188314445274,0.58704508181776,0.843877305113029,0.589619840948539,"26052/161/9152/6506/6809/6857/535/339302/523/22999/51606",11
NA,NA,"hsa04382","Cornified envelope formation","30/1349","217/9436",0.138248847926267,0.967024558215166,-0.200706661766728,0.609569821701885,0.872620699116807,0.609702944615557,"23254/29943/353238/7062/122526777/3713/6278/319101/338785/121214/1282/1284/55012/5529/5527/7082/5045/5046/8688/2125/3909/51099/5523/9076/5522/285848/667/49861/10558/100288814",30
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","16/1349","117/9436",0.136752136752137,0.956555346473805,-0.193120251611406,0.617041303450518,0.876096782702303,0.612131695618085,"8289/5977/51773/8099/57634/11177/8110/2186/6597/26122/55193/9555/3013/23506/57492/6595",16
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","12/1349","88/9436",0.136363636363636,0.953837859694049,-0.177685147201024,0.617076864338144,0.876096782702303,0.612131695618085,"731/2153/1604/7450/624/623/5055/5270/7056/3053/2149/5054",12
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","3/1349","22/9436",0.136363636363636,0.953837859694049,-0.0885305955230558,0.627688153602051,0.887509889314376,0.620106070642234,"55748/3176/10841",3
"Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","6/1349","45/9436",0.133333333333333,0.932641462811959,-0.184980602329663,0.638156386437833,0.898628380902254,0.627874597182658,"355/3458/3553/940/941/3569",6
"Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","18/1349","134/9436",0.134328358208955,0.939601473728467,-0.287589998843347,0.650757036560857,0.912647063469495,0.637669496672813,"355/3265/5058/3458/5604/5579/27040/10870/5594/5880/5291/5290/5295/1437/2534/3459/80328/53358",18
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","3/1349","23/9436",0.130434782608696,0.912366648403004,-0.1718511790377,0.658573306646352,0.916160446745933,0.640124309091743,"2744/4846/5009",3
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","3/1349","23/9436",0.130434782608696,0.912366648403004,-0.1718511790377,0.658573306646352,0.916160446745933,0.640124309091743,"4190/2744/8671",3
"Human Diseases","Immune disease","hsa05330","Allograft rejection","5/1349","39/9436",0.128205128205128,0.896770637319192,-0.263829978280409,0.673269263996168,0.932842956139269,0.65178043312248,"3586/355/3458/940/941",5
"Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","6/1349","47/9436",0.127659574468085,0.892954592054004,-0.300462659177968,0.680993059478706,0.939770422080614,0.656620676297363,"2271/32/4190/84532/130/4191",6
"Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","9/1349","70/9436",0.128571428571429,0.899332839140104,-0.345257378837738,0.686428377419411,0.941754723067585,0.658007113905346,"10000/79602/7132/32/4792/10891/23305/948/51422",9
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","7/1349","55/9436",0.127272727272727,0.890248669047779,-0.333387857360674,0.688565927051541,0.941754723067585,0.658007113905346,"641/2067/55120/4292/51426/5429/5980",7
